Date,Open,High,Low,Close,Volume,Symbol,Returns,Log_Returns,Price_Change,High_Low_Pct,Volume_MA
2014-11-17 00:00:00-05:00,87.54000091552734,87.97000122070312,87.18000030517578,87.93000030517578,0,DX-Y.NYB,,,0.3899993896484375,0.009061721871552256,
2014-11-18 00:00:00-05:00,87.93000030517578,87.97000122070312,87.51000213623047,87.58000183105469,0,DX-Y.NYB,-0.003980421618405172,-0.0039883645811019395,-0.34999847412109375,0.00525653151918059,
2014-11-19 00:00:00-05:00,87.68000030517578,87.77999877929688,87.3499984741211,87.6500015258789,0,DX-Y.NYB,0.0007992657383046886,0.0007989464955396857,-0.029998779296875,0.004922728250569759,
2014-11-20 00:00:00-05:00,87.68000030517578,87.94000244140625,87.48999786376953,87.58999633789062,0,DX-Y.NYB,-0.0006845999651302614,-0.0006848344106934459,-0.09000396728515625,0.005143497412554745,
2014-11-21 00:00:00-05:00,87.62999725341797,88.38999938964844,87.44999694824219,88.30999755859375,0,DX-Y.NYB,0.008220130731888764,0.008186529469523997,0.6800003051757812,0.010749027721094102,
2014-11-24 00:00:00-05:00,88.27999877929688,88.44000244140625,88.06999969482422,88.1500015258789,0,DX-Y.NYB,-0.0018117544687812348,-0.0018133976809400676,-0.12999725341796875,0.004201234788964986,
2014-11-25 00:00:00-05:00,88.19999694824219,88.33000183105469,87.81999969482422,87.91999816894531,0,DX-Y.NYB,-0.002609226919480734,-0.002612636884913341,-0.279998779296875,0.005807357526790408,
2014-11-26 00:00:00-05:00,87.8499984741211,88.04000091552734,87.5199966430664,87.61000061035156,0,DX-Y.NYB,-0.0035259049709949197,-0.003532135624032258,-0.23999786376953125,0.005941548130785192,
2014-11-28 00:00:00-05:00,88.06999969482422,88.38999938964844,87.94000244140625,88.36000061035156,0,DX-Y.NYB,0.008560666530932348,0.008524231814510688,0.29000091552734375,0.005117090467924617,
2014-12-01 00:00:00-05:00,88.2300033569336,88.44999694824219,87.77999877929688,87.94999694824219,0,DX-Y.NYB,-0.004640150059724402,-0.004650948974686079,-0.28000640869140625,0.007632697405588631,
2014-12-02 00:00:00-05:00,87.9800033569336,88.66999816894531,87.94999694824219,88.6500015258789,0,DX-Y.NYB,0.007959119976418627,0.007927613247827371,0.6699981689453125,0.008186483748564989,
2014-12-03 00:00:00-05:00,88.5999984741211,89.01000213623047,88.58000183105469,88.95999908447266,0,DX-Y.NYB,0.0034968703131184053,0.003490770478209947,0.3600006103515625,0.0048543722768927535,
2014-12-04 00:00:00-05:00,88.94000244140625,89.12000274658203,88.20999908447266,88.69999694824219,0,DX-Y.NYB,-0.0029226859139643846,-0.0029269653006764036,-0.2400054931640625,0.01031633229287223,
2014-12-05 00:00:00-05:00,88.58000183105469,89.47000122070312,88.58000183105469,89.33000183105469,0,DX-Y.NYB,0.007102648303134895,0.007077543301246826,0.75,0.010047407668221773,
2014-12-08 00:00:00-05:00,89.4000015258789,89.55000305175781,88.91000366210938,89.04000091552734,0,DX-Y.NYB,-0.0032463999729430704,-0.003251680961900923,-0.3600006103515625,0.0071982832447141714,
2014-12-09 00:00:00-05:00,89.18000030517578,89.2699966430664,88.16000366210938,88.69000244140625,0,DX-Y.NYB,-0.003930800432640824,-0.003938546333718707,-0.48999786376953125,0.012590663961531792,
2014-12-10 00:00:00-05:00,88.6500015258789,88.80999755859375,88.19000244140625,88.2699966430664,0,DX-Y.NYB,-0.004735661143062009,-0.004746909913921535,-0.3800048828125,0.0070302199798602675,
2014-12-11 00:00:00-05:00,87.94999694824219,88.79000091552734,87.91000366210938,88.66000366210938,0,DX-Y.NYB,0.0044183418361283255,0.004408609620145718,0.7100067138671875,0.010010206083033775,
2014-12-12 00:00:00-05:00,88.58999633789062,88.63999938964844,88.11000061035156,88.36000061035156,0,DX-Y.NYB,-0.0033837473422756448,-0.0033894851625262505,-0.2299957275390625,0.00601519436642256,
2014-12-15 00:00:00-05:00,88.20999908447266,88.62999725341797,88.16999816894531,88.45999908447266,0,DX-Y.NYB,0.0011317165395015039,0.0011310766310897306,0.25,0.0052171837816219245,0.0
2014-12-16 00:00:00-05:00,88.44000244140625,88.51000213623047,87.62999725341797,88.12999725341797,0,DX-Y.NYB,-0.003730520398712245,-0.0037374961441126097,-0.31000518798828125,0.010042279018537523,0.0
2014-12-17 00:00:00-05:00,88.0199966430664,89.13999938964844,87.9000015258789,89.12999725341797,0,DX-Y.NYB,0.011346874289857256,0.011282981380716012,1.1100006103515625,0.014106915156360488,0.0
2014-12-18 00:00:00-05:00,89.12999725341797,89.4000015258789,88.91999816894531,89.23999786376953,0,DX-Y.NYB,0.001234159247630151,0.0012333982991292998,0.1100006103515625,0.005398148524717711,0.0
2014-12-19 00:00:00-05:00,89.23999786376953,89.6500015258789,89.18000030517578,89.5999984741211,0,DX-Y.NYB,0.004034072377513187,0.00402595732469225,0.3600006103515625,0.005270253634164289,0.0
2014-12-22 00:00:00-05:00,89.62999725341797,89.79000091552734,89.37000274658203,89.7699966430664,0,DX-Y.NYB,0.0018973010250040723,0.0018955034227835562,0.1399993896484375,0.0046995429790492585,0.0
2014-12-23 00:00:00-05:00,89.7699966430664,90.16000366210938,89.62999725341797,90.05999755859375,0,DX-Y.NYB,0.003230488207328408,0.003225281390991791,0.29000091552734375,0.005913270388627562,0.0
2014-12-24 00:00:00-05:00,90.04000091552734,90.08000183105469,89.80999755859375,89.97000122070312,0,DX-Y.NYB,-0.0009992931415756523,-0.00099979276784352,-0.06999969482421875,0.00300639438593439,0.0
2014-12-26 00:00:00-05:00,89.87000274658203,90.08000183105469,89.77999877929688,90.02999877929688,0,DX-Y.NYB,0.0006668618181584485,0.0006666395646189669,0.15999603271484375,0.003341535484927994,0.0
2014-12-29 00:00:00-05:00,89.9800033569336,90.2699966430664,89.79000091552734,90.19000244140625,0,DX-Y.NYB,0.0017772260832926712,0.001775648685668707,0.20999908447265625,0.005345759245404541,0.0
2014-12-30 00:00:00-05:00,90.19000244140625,90.33000183105469,89.80999755859375,89.98999786376953,0,DX-Y.NYB,-0.0022175914427616794,-0.002220053939880443,-0.20000457763671875,0.005790048843077596,0.0
2014-12-31 00:00:00-05:00,89.93000030517578,90.30000305175781,89.86000061035156,90.2699966430664,0,DX-Y.NYB,0.003111443337522335,0.0031066128150386268,0.339996337890625,0.0048965328112357395,0.0
2015-01-02 00:00:00-05:00,90.36000061035156,91.16000366210938,90.33000183105469,91.08000183105469,0,DX-Y.NYB,0.00897313856331583,0.008933119176981367,0.720001220703125,0.00918855102656867,0.0
2015-01-05 00:00:00-05:00,91.12999725341797,91.77999877929688,91.12999725341797,91.37999725341797,0,DX-Y.NYB,0.0032937573159006472,0.00328834477907132,0.25,0.007132684576642265,0.0
2015-01-06 00:00:00-05:00,91.37999725341797,91.80999755859375,91.12000274658203,91.5,0,DX-Y.NYB,0.0013132277324241493,0.0013123662030592302,0.12000274658203125,0.007572374793827592,0.0
2015-01-07 00:00:00-05:00,91.75,92.2699966430664,91.6500015258789,91.88999938964844,0,DX-Y.NYB,0.004262288411458259,0.004253230589119972,0.1399993896484375,0.006764812949975064,0.0
2015-01-08 00:00:00-05:00,91.94000244140625,92.52999877929688,91.94000244140625,92.37000274658203,0,DX-Y.NYB,0.005223673524016537,0.005210077468490509,0.43000030517578125,0.006417188625447689,0.0
2015-01-09 00:00:00-05:00,92.30999755859375,92.5,91.9000015258789,91.94000244140625,0,DX-Y.NYB,-0.004655194244775451,-0.004666063406662007,-0.3699951171875,0.0065288189788782,0.0
2015-01-12 00:00:00-05:00,91.87999725341797,92.33999633789062,91.7300033569336,91.9800033569336,0,DX-Y.NYB,0.00043507629394334835,0.00043498167569568216,0.100006103515625,0.006649874181116813,0.0
2015-01-13 00:00:00-05:00,92.02999877929688,92.43000030517578,91.80999755859375,92.30999755859375,0,DX-Y.NYB,0.0035876732943747047,0.003581252946033692,0.279998779296875,0.006753107102375658,0.0
2015-01-14 00:00:00-05:00,92.2300033569336,92.41999816894531,91.61000061035156,92.16000366210938,0,DX-Y.NYB,-0.0016248932992243281,-0.0016262148701430995,-0.06999969482421875,0.008841802785690883,0.0
2015-01-15 00:00:00-05:00,92.16000366210938,92.75,91.51000213623047,92.3499984741211,0,DX-Y.NYB,0.002061575569249241,0.0020594534384568565,0.18999481201171875,0.01355040798626092,0.0
2015-01-16 00:00:00-05:00,92.0999984741211,93.26000213623047,92.08000183105469,92.5199966430664,0,DX-Y.NYB,0.001840803159222082,0.0018391109574419197,0.4199981689453125,0.01281494658678229,0.0
2015-01-20 00:00:00-05:00,92.66000366210938,93.0999984741211,92.55000305175781,93.05000305175781,0,DX-Y.NYB,0.005728560613076139,0.005712214805317757,0.3899993896484375,0.0059426840002987456,0.0
2015-01-21 00:00:00-05:00,93.06999969482422,93.08999633789062,92.1500015258789,92.9000015258789,0,DX-Y.NYB,-0.0016120528851081284,-0.0016133536404725687,-0.1699981689453125,0.010200703162742061,0.0
2015-01-22 00:00:00-05:00,92.88999938964844,94.5,92.4800033569336,94.23999786376953,14290000,DX-Y.NYB,0.01442407229150966,0.014321034990542054,1.3499984741210938,0.021842523461748545,714500.0
2015-01-23 00:00:00-05:00,94.20999908447266,95.4800033569336,94.11000061035156,95.0,0,DX-Y.NYB,0.008064538979819513,0.008032194365244959,0.7900009155273438,0.014557461881807052,714500.0
2015-01-26 00:00:00-05:00,95.19999694824219,95.33000183105469,94.58999633789062,94.80000305175781,0,DX-Y.NYB,-0.0021052310341282965,-0.002107450148027133,-0.399993896484375,0.007823295504956404,714500.0
2015-01-27 00:00:00-05:00,94.93000030517578,95.01000213623047,93.69999694824219,94.0199966430664,9000000,DX-Y.NYB,-0.008227915438626554,-0.00826195156099266,-0.910003662109375,0.01398084557795556,1164500.0
2015-01-28 00:00:00-05:00,94.20999908447266,94.69000244140625,93.97000122070312,94.47000122070312,0,DX-Y.NYB,0.004786264557582243,0.004774846811117266,0.26000213623046875,0.007662032684367966,1164500.0
2015-01-29 00:00:00-05:00,94.62000274658203,95.01000213623047,94.33000183105469,94.77999877929688,0,DX-Y.NYB,0.003281439129756425,0.003276066957471415,0.15999603271484375,0.007208738386262982,1164500.0
2015-01-30 00:00:00-05:00,94.66000366210938,94.91999816894531,94.43000030517578,94.80000305175781,0,DX-Y.NYB,0.00021106006244542286,0.00021103779240393226,0.1399993896484375,0.00518900627116353,1164500.0
2015-02-02 00:00:00-05:00,94.83999633789062,94.87999725341797,94.37000274658203,94.5,0,DX-Y.NYB,-0.0031645890516904807,-0.003169606952816686,-0.339996337890625,0.005404201462253416,1164500.0
2015-02-03 00:00:00-05:00,94.56999969482422,94.69999694824219,93.25,93.5999984741211,0,DX-Y.NYB,-0.009523825670676223,-0.009569467318275873,-0.970001220703125,0.015549565128602547,1164500.0
2015-02-04 00:00:00-05:00,93.73999786376953,94.52999877929688,93.61000061035156,93.98999786376953,0,DX-Y.NYB,0.004166660213742013,0.004158003722514638,0.25,0.009827990203469536,1164500.0
2015-02-05 00:00:00-05:00,93.5999984741211,94.76000213623047,93.5199966430664,94.69999694824219,0,DX-Y.NYB,0.007553985536862484,0.007525597062564856,1.0999984741210938,0.013259255107725635,1164500.0
2015-02-06 00:00:00-05:00,93.5999984741211,94.76000213623047,93.5199966430664,94.69999694824219,0,DX-Y.NYB,0.0,0.0,1.0999984741210938,0.013259255107725635,1164500.0
2015-02-09 00:00:00-05:00,94.68000030517578,94.87999725341797,94.36000061035156,94.44999694824219,0,DX-Y.NYB,-0.002639915607775989,-0.0026434063298118957,-0.23000335693359375,0.0055107740536551155,1164500.0
2015-02-10 00:00:00-05:00,94.5199966430664,94.87999725341797,94.4000015258789,94.76000213623047,0,DX-Y.NYB,0.003282214907409209,0.003276840197484233,0.2400054931640625,0.005084700421402811,1164500.0
2015-02-11 00:00:00-05:00,94.70999908447266,95.12000274658203,94.63999938964844,94.98999786376953,0,DX-Y.NYB,0.002427139324125527,0.002424198578913868,0.279998779296875,0.00507188672896479,1164500.0
2015-02-12 00:00:00-05:00,94.88999938964844,94.97000122070312,93.9800033569336,94.08999633789062,0,DX-Y.NYB,-0.009474697822076439,-0.009519868315758748,-0.8000030517578125,0.010534133096479527,1164500.0
2015-02-13 00:00:00-05:00,94.19999694824219,94.30999755859375,93.9000015258789,94.19999694824219,0,DX-Y.NYB,0.0011690999535862723,0.001168417088408813,0.0,0.00436630485678798,1164500.0
2015-02-17 00:00:00-05:00,94.4000015258789,94.51000213623047,93.80000305175781,94.05999755859375,0,DX-Y.NYB,-0.001486193144203174,-0.0014872986246748715,-0.34000396728515625,0.007569286368582382,1164500.0
2015-02-18 00:00:00-05:00,94.1500015258789,94.52999877929688,93.98999786376953,94.19999694824219,0,DX-Y.NYB,0.001488405201809817,0.0014872986246747884,0.04999542236328125,0.005745301923615627,1164500.0
2015-02-19 00:00:00-05:00,94.08999633789062,94.44999694824219,93.83999633789062,94.4000015258789,0,DX-Y.NYB,0.0021231909141845584,0.0021209401296892623,0.31000518798828125,0.006500433015311799,1164500.0
2015-02-20 00:00:00-05:00,94.41999816894531,94.79000091552734,94.05000305175781,94.25,0,DX-Y.NYB,-0.0015889991891343547,-0.0015902629873061637,-0.1699981689453125,0.007868132267494918,450000.0
2015-02-23 00:00:00-05:00,94.31999969482422,94.91999816894531,94.27999877929688,94.56999969482422,0,DX-Y.NYB,0.0033952222262516596,0.0033894714723176574,0.25,0.006788283813480237,450000.0
2015-02-24 00:00:00-05:00,94.58000183105469,94.98999786376953,94.43000030517578,94.48999786376953,0,DX-Y.NYB,-0.0008459535932415774,-0.0008463116139093573,-0.09000396728515625,0.00593029288132975,450000.0
2015-02-25 00:00:00-05:00,94.41000366210938,94.4800033569336,94.12999725341797,94.20999908447266,0,DX-Y.NYB,-0.0029632636853327288,-0.0029676628438944468,-0.20000457763671875,0.0037183269279540522,0.0
2015-02-26 00:00:00-05:00,94.19999694824219,95.36000061035156,94.05999755859375,95.29000091552734,0,DX-Y.NYB,0.011463770741429569,0.011398559625263595,1.0900039672851562,0.013820998144806335,0.0
2015-02-27 00:00:00-05:00,95.18000030517578,95.36000061035156,94.91000366210938,95.25,0,DX-Y.NYB,-0.0004197808284502891,-0.0004198689610873802,0.06999969482421875,0.004741301558097383,0.0
2015-03-02 00:00:00-05:00,95.26000213623047,95.51000213623047,95.05999755859375,95.45999908447266,0,DX-Y.NYB,0.0022047147976131942,0.0022022879802493143,0.1999969482421875,0.004733900580623745,0.0
2015-03-03 00:00:00-05:00,95.48999786376953,95.56999969482422,95.0999984741211,95.37999725341797,0,DX-Y.NYB,-0.0008380665390944619,-0.0008384179131867331,-0.1100006103515625,0.004942179056196549,0.0
2015-03-04 00:00:00-05:00,95.37999725341797,96.05999755859375,95.31999969482422,95.97000122070312,0,DX-Y.NYB,0.006185824955703856,0.006166771275295813,0.5900039672851562,0.007763301155462681,0.0
2015-03-05 00:00:00-05:00,95.97000122070312,96.58999633789062,95.83999633789062,96.37999725341797,0,DX-Y.NYB,0.004272126992808545,0.004263027365590325,0.40999603271484375,0.007825542869970722,0.0
2015-03-06 00:00:00-05:00,96.36000061035156,97.7300033569336,96.30000305175781,97.62000274658203,0,DX-Y.NYB,0.012865797141533797,0.012783735879685785,1.2600021362304688,0.014849431566551531,0.0
2015-03-09 00:00:00-04:00,97.72000122070312,97.77999877929688,97.29000091552734,97.58999633789062,0,DX-Y.NYB,-0.00030737971570538036,-0.0003074269665330726,-0.1300048828125,0.005036466843031228,0.0
2015-03-10 00:00:00-04:00,97.77999877929688,98.80999755859375,97.77999877929688,98.62000274658203,0,DX-Y.NYB,0.010554426143486673,0.010499117018220226,0.8400039672851562,0.01053383915070122,0.0
2015-03-11 00:00:00-04:00,98.6500015258789,99.98999786376953,98.48999786376953,99.80000305175781,0,DX-Y.NYB,0.011965121398424206,0.011894105250021353,1.1500015258789062,0.015229972916384732,0.0
2015-03-12 00:00:00-04:00,99.69999694824219,100.05999755859375,98.6500015258789,99.1500015258789,0,DX-Y.NYB,-0.006513041142311438,-0.00653434354074788,-0.5499954223632812,0.0142929144541874,0.0
2015-03-13 00:00:00-04:00,99.19000244140625,100.38999938964844,99.19000244140625,100.33000183105469,0,DX-Y.NYB,0.011901162753565897,0.011830900832436621,1.1399993896484375,0.012097962684808406,0.0
2015-03-16 00:00:00-04:00,100.26000213623047,100.2699966430664,99.31999969482422,99.5999984741211,0,DX-Y.NYB,-0.007276022561654494,-0.0073026219173589245,-0.660003662109375,0.009565011590426876,0.0
2015-03-17 00:00:00-04:00,99.66999816894531,99.83000183105469,99.2300033569336,99.58999633789062,0,DX-Y.NYB,-0.00010042305606128288,-0.00010042809879398446,-0.0800018310546875,0.006046542918706548,0.0
2015-03-18 00:00:00-04:00,99.5999984741211,99.80000305175781,96.62999725341797,98.55000305175781,0,DX-Y.NYB,-0.01044274851265492,-0.010497656606366697,-1.0499954223632812,0.032805607869638174,0.0
2015-03-19 00:00:00-04:00,97.80000305175781,99.45999908447266,97.20999908447266,99.0999984741211,0,DX-Y.NYB,0.005580876766431153,0.005565361373254303,1.2999954223632812,0.023145767114397517,0.0
2015-03-20 00:00:00-04:00,99.04000091552734,99.12000274658203,97.44999694824219,97.91000366210938,0,DX-Y.NYB,-0.012008020487734639,-0.012080699169785011,-1.1299972534179688,0.01713705336724454,0.0
2015-03-23 00:00:00-04:00,97.80000305175781,98.23999786376953,96.83000183105469,97.02999877929688,0,DX-Y.NYB,-0.008987895515247146,-0.009028530312261213,-0.7700042724609375,0.014561561562034784,0.0
2015-03-24 00:00:00-04:00,96.93000030517578,97.37999725341797,96.38999938964844,97.19000244140625,0,DX-Y.NYB,0.0016490123067331997,0.001647654178780802,0.26000213623046875,0.010270752879326708,0.0
2015-03-25 00:00:00-04:00,97.22000122070312,97.30000305175781,96.54000091552734,96.9800033569336,0,DX-Y.NYB,-0.0021607066488064097,-0.002163044343406044,-0.23999786376953125,0.00787240655710654,0.0
2015-03-26 00:00:00-04:00,96.91000366210938,97.55000305175781,96.16999816894531,97.44000244140625,0,DX-Y.NYB,0.004743236425550856,0.004732022725163901,0.529998779296875,0.014349640314936843,0.0
2015-03-27 00:00:00-04:00,97.37999725341797,97.91999816894531,96.98999786376953,97.29000091552734,0,DX-Y.NYB,-0.001539424488100849,-0.0015406106194408428,-0.089996337890625,0.009588620740893752,0.0
2015-03-30 00:00:00-04:00,97.38999938964844,98.06999969482422,97.38999938964844,97.9800033569336,0,DX-Y.NYB,0.007092223608933246,0.0070671920742160005,0.5900039672851562,0.00698223954653868,0.0
2015-03-31 00:00:00-04:00,97.91999816894531,98.66999816894531,97.83000183105469,98.36000061035156,0,DX-Y.NYB,0.003878314353936707,0.003870813081429276,0.44000244140625,0.008586285619632695,0.0
2015-04-01 00:00:00-04:00,98.41999816894531,98.63999938964844,97.9800033569336,98.19000244140625,0,DX-Y.NYB,-0.0017283262290608281,-0.0017298215079727382,-0.2299957275390625,0.006736027863874725,0.0
2015-04-02 00:00:00-04:00,98.18000030517578,98.27999877929688,97.33000183105469,97.44000244140625,0,DX-Y.NYB,-0.007638252177939897,-0.007667573028231793,-0.7399978637695312,0.009760576701634006,0.0
2015-04-06 00:00:00-04:00,96.73999786376953,97.23999786376953,96.33000183105469,97.11000061035156,0,DX-Y.NYB,-0.00338671821414549,-0.003392466125650176,0.37000274658203125,0.009446652293340671,0.0
2015-04-07 00:00:00-04:00,97.05999755859375,98.0199966430664,96.93000030517578,97.83000183105469,0,DX-Y.NYB,0.007414284998226828,0.007386934294617252,0.7700042724609375,0.01124519069904947,0.0
2015-04-08 00:00:00-04:00,97.87000274658203,98.19999694824219,97.25,98.06999969482422,0,DX-Y.NYB,0.0024532133218599927,0.002450209106376541,0.1999969482421875,0.009768606151590618,0.0
2015-04-09 00:00:00-04:00,98.05000305175781,99.18000030517578,98.04000091552734,99.16000366210938,0,DX-Y.NYB,0.011114550532038914,0.011053237805892893,1.1100006103515625,0.011627900642623179,0.0
2015-04-10 00:00:00-04:00,98.97000122070312,99.69000244140625,98.83999633789062,99.38999938964844,0,DX-Y.NYB,0.0023194404905708677,0.0023167547406326007,0.4199981689453125,0.008599819253430835,0.0
2015-04-13 00:00:00-04:00,99.3499984741211,99.98999786376953,99.2300033569336,99.48999786376953,0,DX-Y.NYB,0.0010061220921138148,0.0010056162905187046,0.1399993896484375,0.007658918483578119,0.0
2015-04-14 00:00:00-04:00,99.44999694824219,99.69999694824219,98.37000274658203,98.76000213623047,0,DX-Y.NYB,-0.007337378060241151,-0.007364429021955488,-0.6899948120117188,0.01352032290866606,0.0
2015-04-15 00:00:00-04:00,98.77999877929688,99.36000061035156,98.22000122070312,98.33000183105469,0,DX-Y.NYB,-0.004353992465316425,-0.004363498693910646,-0.4499969482421875,0.011606591075954343,0.0
