Date,Open,High,Low,Close,Volume,Capital Gains,Symbol,Returns,Log_Returns,Price_Change,High_Low_Pct,Volume_MA
2014-11-17 00:00:00-05:00,55.534354351690375,55.91676641492467,55.32694332949728,55.58620834350586,12215100,0.0,XLE,,,0.051853991815484335,0.01066068446822959,
2014-11-18 00:00:00-05:00,55.566753903621475,56.09176187327616,55.36582095931642,55.631568908691406,19680300,0.0,XLE,0.0008160399231629256,0.0008157071436134537,0.06481500506993143,0.013111715881413029,
2014-11-19 00:00:00-05:00,55.735266075712346,56.117682972087444,55.24266813284825,55.92323303222656,14746200,0.0,XLE,0.005242780839308514,0.005229085311422764,0.18796695651421658,0.0158394746092811,
2014-11-20 00:00:00-05:00,56.03342494842551,56.707511880798506,55.8843509311617,56.623252868652344,16917300,0.0,XLE,0.012517513714244366,0.012439817344507194,0.5898279202268313,0.01472972193326137,
2014-11-21 00:00:00-05:00,57.60197687744969,57.82883187227798,56.94733393945833,57.36215591430664,28685200,0.0,XLE,0.013049463042476894,0.01296505234938807,-0.23982096314304613,0.015479178248393224,
2014-11-24 00:00:00-05:00,57.174199268407776,57.48531827831214,56.675118189577645,56.921417236328125,16678100,0.0,XLE,-0.00768343990830711,-0.007713109607328606,-0.2527820320796508,0.01429551652674789,
2014-11-25 00:00:00-05:00,57.23252522432177,57.27789622275054,55.91675637975146,55.994537353515625,22554000,0.0,XLE,-0.016283499740778584,-0.016417532934058104,-1.237987870806144,0.024342253219322554,
2014-11-26 00:00:00-05:00,55.73527481018609,55.87787079575514,55.190822805360426,55.288047790527344,20873200,0.0,XLE,-0.012617115818422286,-0.012697387537330752,-0.44722701965874734,0.012448591187301294,
2014-11-28 00:00:00-05:00,52.980584024694586,53.14910696799239,51.58056133941165,51.73611831665039,42538300,0.0,XLE,-0.06424407472903237,-0.06640060010867754,-1.2444657080441957,0.030409626957321276,
2014-12-01 00:00:00-05:00,51.457417204788975,52.07965015334302,50.990741257106464,51.91761016845703,51594500,0.0,XLE,0.00350802993560162,0.0035018911510911604,0.4601929636680566,0.021355031705580365,
2014-12-02 00:00:00-05:00,51.548169524159896,52.98708566932695,51.52872551329043,52.48152160644531,33234900,0.0,XLE,0.010861660160368602,0.010803096017229273,0.9333520822854169,0.02830188679245279,
2014-12-03 00:00:00-05:00,52.818552056190484,53.544492968255724,52.63706806444115,53.12318801879883,31549200,0.0,XLE,0.012226520739343716,0.012152380540691482,0.30463596260834436,0.01723927523287683,
2014-12-04 00:00:00-05:00,52.61112515971351,53.0000200165536,52.18982033769242,52.66297912597656,23579500,0.0,XLE,-0.008663051107915654,-0.008700793469260932,0.05185396626305305,0.015524094040155964,
2014-12-05 00:00:00-05:00,52.54632196022879,52.701878948842,51.826864088424855,52.03427505493164,23443300,0.0,XLE,-0.011938254946439297,-0.012010088193517492,-0.5120469052971472,0.016883422831144704,
2014-12-08 00:00:00-05:00,51.334267008498365,51.52871697511092,49.81757507116551,49.92776107788086,41192700,0.0,XLE,-0.040483200252659834,-0.04132545483165217,-1.4065059306175058,0.03434815728186301,
2014-12-09 00:00:00-05:00,49.81756708912075,50.679620887209026,49.64904414139609,50.47220993041992,33668900,0.0,XLE,0.010904731972455117,0.010845704117018283,0.6546428412991716,0.020757232362378322,
2014-12-10 00:00:00-05:00,49.68146256646548,49.7397945899883,48.5925536217597,48.91663360595703,44533800,0.0,XLE,-0.030820452019188038,-0.031305392221957794,-0.7648289605084457,0.023609398616064252,
2014-12-11 00:00:00-05:00,48.85182271857346,50.12869381015236,48.77404173558108,48.88422775268555,35551700,0.0,XLE,-0.0006624710427239888,-0.0006626905736258108,0.03240503411208806,0.02777403771283227,
2014-12-12 00:00:00-05:00,48.30087131670263,48.85828920027874,47.89253237899485,47.97679138183594,50054300,0.0,XLE,-0.018562968314453032,-0.018737422509035834,-0.3240799348666954,0.020165081554707268,
2014-12-15 00:00:00-05:00,48.37218377973179,48.82589879141962,47.44531469072258,47.54902267456055,47481100,0.0,XLE,-0.008916159146010405,-0.008956145956259915,-0.8231611051712449,0.029098428573959775,30538580.0
2014-12-16 00:00:00-05:00,47.114746930125094,49.44812169089461,46.99807794483323,47.97031784057617,57284400,0.0,XLE,0.008860227662282227,0.008821206168661309,0.8555709104510782,0.05213072221670993,32792045.0
2014-12-17 00:00:00-05:00,48.24255691890525,50.446302269759045,48.15181489961149,49.960182189941406,62470200,0.0,XLE,0.04148115832749566,0.04064389065509914,1.7176252710361553,0.047651108788550986,34931540.0
2014-12-18 00:00:00-05:00,51.24352117990094,51.43148814822777,49.629604379873,50.91944122314453,52263500,0.0,XLE,0.019200471078271164,0.019018468039610256,-0.3240799567564068,0.036306631714467456,36807405.0
2014-12-19 00:00:00-05:00,51.496629592979524,52.611867567630654,50.929225721334596,52.54664993286133,46742800,0.0,XLE,0.031956531152529166,0.03145654519602633,1.0500203398818044,0.03303882638041339,38298680.0
2014-12-22 00:00:00-05:00,52.15533020707331,52.28576545425045,51.470532719929025,52.01184844970703,33238100,0.0,XLE,-0.010177651360031681,-0.010229797774042456,-0.14348175736628122,0.01583882449317985,38526325.0
2014-12-23 00:00:00-05:00,52.390129386823865,52.820569779710226,52.01838337560012,52.64448165893555,26529200,0.0,XLE,0.012163251799063524,0.012089873862225646,0.25435227211168154,0.015421209811883123,39018880.0
2014-12-24 00:00:00-05:00,52.33794584186558,52.461862819910976,51.65314829847999,52.259681701660156,14047800,0.0,XLE,-0.007309407275930102,-0.007336251885407385,-0.07826414020542671,0.01565663561798389,38593570.0
2014-12-26 00:00:00-05:00,52.461877223312726,52.703183014237524,52.0183902586283,52.24665451049805,14464600,0.0,XLE,-0.0002492780426118779,-0.0002493091175474488,-0.21522271281467908,0.013164435735218399,38273140.0
2014-12-29 00:00:00-05:00,52.36404248987127,52.82709419996168,52.12273174977332,52.43578338623047,18224100,0.0,XLE,0.0036199231798548226,0.0036133870267730647,0.07174089635920211,0.013513536734218057,37057430.0
2014-12-30 00:00:00-05:00,52.37054503847321,52.48141547962961,51.85531743007085,52.01836395263672,19148100,0.0,XLE,-0.007960583529745935,-0.007992438141638258,-0.35218108583649155,0.012073941122876812,35435110.0
2014-12-31 00:00:00-05:00,51.7118423478841,52.17489393445814,51.32053163853279,51.62705993652344,21541900,0.0,XLE,-0.007522420668008123,-0.0075508567696625385,-0.08478241136066345,0.016647572981957785,34850460.0
2015-01-02 00:00:00-05:00,51.34664293944673,52.0379590049503,51.11837369446312,51.86838912963867,27749100,0.0,XLE,0.004674470973399458,0.004663579561828534,0.5217461901919407,0.01798933033322974,34660455.0
2015-01-05 00:00:00-05:00,51.14444930976254,51.164014102964885,49.46833068967701,49.72268295288086,45395200,0.0,XLE,-0.04136828254671421,-0.04224830553787523,-1.4217663568816832,0.03427816119216101,35751240.0
2015-01-06 00:00:00-05:00,49.637888545780584,50.04224575227272,48.646562805924205,48.992225646972656,41876600,0.0,XLE,-0.014690625334928376,-0.014799601170328348,-0.6456628988079274,0.028690268455689286,36672905.0
2015-01-07 00:00:00-05:00,49.58573175497819,49.800954463593904,48.77049874578603,49.09659194946289,31192400,0.0,XLE,0.0021302625286361287,0.0021279967366662415,-0.48913980551530045,0.021128668853256517,36172890.0
2015-01-08 00:00:00-05:00,49.49442894861024,50.31618526312225,49.29225274276679,50.19879150390625,28186900,0.0,XLE,0.022449614335306567,0.022201330786986266,0.704362555296008,0.02077268664710626,35898790.0
2015-01-09 00:00:00-05:00,50.23138564406778,50.31617304589577,49.35093515162304,49.80094528198242,24952100,0.0,XLE,-0.00792541433777083,-0.007956987364171853,-0.4304403620853563,0.019558654588959456,34919705.0
2015-01-12 00:00:00-05:00,49.1683170659043,49.1683170659043,48.10525535451752,48.36613082885742,28940600,0.0,XLE,-0.02881098832563933,-0.029234172914755083,-0.8021862370468753,0.022098660604801236,34589150.0
2015-01-13 00:00:00-05:00,48.56179926388191,48.940068574097836,47.53134354672298,47.981353759765625,34051400,0.0,XLE,-0.007955506518669497,-0.00798732040337025,-0.5804455041162839,0.029637812067948167,33789005.0
2015-01-14 00:00:00-05:00,47.524821772728814,48.20309618319917,46.76175995108275,48.13135528564453,52152500,0.0,XLE,0.003126246221186957,0.0031213696743498946,0.6065335129157177,0.0308229680325162,34022575.0
2015-01-15 00:00:00-05:00,48.698739197078154,48.82265615928185,47.47915426678687,47.51828384399414,41346000,0.0,XLE,-0.012737464756851447,-0.012819281764409997,-1.1804553530840138,0.028296668574713812,33225655.0
2015-01-16 00:00:00-05:00,47.79874073848825,49.129201560558066,47.759611147652656,49.06398391723633,42741900,0.0,XLE,0.03252853319191473,0.03201068052391166,1.2652431787480793,0.028676749663459605,32239240.0
2015-01-20 00:00:00-05:00,48.80962520458569,49.14876490107912,48.21613819940283,49.122676849365234,28085800,0.0,XLE,0.0011962528812969886,0.0011955379409284976,0.3130516447795415,0.019342625446677565,31030355.0
2015-01-21 00:00:00-05:00,49.48135909286145,50.13354516511107,49.12265476281022,50.12049865722656,28330800,0.0,XLE,0.020312854914668943,0.02010930077163943,0.6391395643651094,0.020578904116277056,30109755.0
2015-01-22 00:00:00-05:00,50.44008714757318,50.51182804019203,49.435724602482644,50.35530471801758,33018800,0.0,XLE,0.004684830899166714,0.004673891232576213,-0.08478242955560233,0.021767728628687755,30098790.0
2015-01-23 00:00:00-05:00,50.12704019113577,50.714008865368896,49.91834077094028,49.996604919433594,21147400,0.0,XLE,-0.007123376585498775,-0.007148868965843029,-0.13043527170217573,0.015939393860859408,29829700.0
2015-01-26 00:00:00-05:00,50.166150381743705,50.84442447908449,49.7226636633203,50.7139892578125,18362100,0.0,XLE,0.014348661064784718,0.014246693271018926,0.5478388760687949,0.02256035242519997,30045415.0
2015-01-27 00:00:00-05:00,50.31618132514277,50.92271487099068,50.19226431794984,50.68140411376953,21602300,0.0,XLE,-0.0006425277230177606,-0.0006427342324185986,0.3652227886267596,0.014553050414575821,30402300.0
2015-01-28 00:00:00-05:00,50.54444096673063,50.54444096673063,48.587881961566865,48.68571090698242,38833400,0.0,XLE,-0.03937722803234067,-0.040173484048989926,-1.8587300597482113,0.04026845637583897,31432765.0
2015-01-29 00:00:00-05:00,49.077034422829186,49.142252078067344,47.746573357660566,48.84877014160156,30123700,0.0,XLE,0.0033492216007828812,0.0033436254498025947,-0.22826428122762366,0.029230971402953092,31981545.0
2015-01-30 00:00:00-05:00,48.4835473188163,49.833578298074,48.157454033188145,49.27269744873047,43848100,0.0,XLE,0.008678361930096523,0.008640921406212188,0.7891501299141694,0.03480508466520553,33096855.0
2015-02-02 00:00:00-05:00,49.87920536935118,50.798785371950366,49.54006574120592,50.77922058105469,35465700,0.0,XLE,0.030575211229135535,0.030117103866199556,0.9000152117035043,0.025408113855155418,33482685.0
2015-02-03 00:00:00-05:00,51.36618686276641,52.43577184014864,51.346622072755956,52.168373107910156,47027900,0.0,XLE,0.02735671227245562,0.026989204887611237,0.8021862451437443,0.02121171215215297,33564320.0
2015-02-04 00:00:00-05:00,51.49011797020641,51.78360485665731,50.877066093920774,51.3075065612793,41132200,0.0,XLE,-0.016501694328288852,-0.016639363908232552,-0.1826114089271158,0.01781822012030012,33527100.0
