Date,Open,High,Low,Close,Volume,Capital Gains,Symbol,Returns,Log_Returns,Price_Change,High_Low_Pct,Volume_MA
2014-11-17 00:00:00-05:00,45.94573633830432,46.12575312435548,45.872092114460365,46.01119613647461,4271100,0.0,XLI,,,0.0654597981702878,0.005529745825897253,
2014-11-18 00:00:00-05:00,45.98666386390083,46.46944212597163,45.98666386390083,46.35488510131836,8658600,0.0,XLI,0.007469681158132291,0.007441921242600263,0.3682212374175293,0.010498223213138522,
2014-11-19 00:00:00-05:00,46.33032772826227,46.346693460872416,46.04393521119547,46.21577072143555,5200400,0.0,XLI,-0.0030010726933903387,-0.0030055849420313253,-0.11455700682672187,0.00657542080815311,
2014-11-20 00:00:00-05:00,46.07666314713954,46.3957871049831,45.92119025997384,46.33850860595703,7383100,0.0,XLI,0.0026557576040715514,0.0026522373111647693,0.2618454588174899,0.010335029260400738,
2014-11-21 00:00:00-05:00,46.87857275079,46.91948552500138,46.68218706455294,46.7885627746582,7509600,0.0,XLI,0.009712314492644536,0.009665453143370754,-0.09000997613179607,0.00508327641376989,
2014-11-24 00:00:00-05:00,46.919478149460794,47.0749479156027,46.80492115109896,46.91129684448242,6706900,0.0,XLI,0.0026231639218183833,0.0026197294321797984,-0.008181304978371884,0.005769196013214518,
2014-11-25 00:00:00-05:00,47.02585274446756,47.148591044940986,46.87856428674422,47.05039978027344,8276900,0.0,XLI,0.0029652332198821796,0.0029608455872874376,0.024547035805881023,0.005760132851874022,
2014-11-26 00:00:00-05:00,47.07494899929001,47.08313342590089,46.870382034236336,46.960391998291016,5373800,0.0,XLI,-0.0019130078044556909,-0.0019148399408526699,-0.11455700099899246,0.004539143536512043,
2014-11-28 00:00:00-05:00,47.083144327823476,47.09132563488454,46.50217476169635,46.56763458251953,5866000,0.0,XLI,-0.008363588953554268,-0.008398760005082488,-0.5155097453039446,0.012669318719120845,
2014-12-01 00:00:00-05:00,46.420322452838576,46.420322452838576,45.85571890969911,45.97027587890625,16636300,0.0,XLI,-0.012827765656740375,-0.012910751891803272,-0.45004657393232606,0.012312609126275154,
2014-12-02 00:00:00-05:00,46.150304118440424,46.41214955876669,45.962099781852295,46.36305236816406,6621000,0.0,XLI,0.008544140354790342,0.0085078457783603,0.2127482497236386,0.009791758406392381,
2014-12-03 00:00:00-05:00,46.39578129792364,47.050394863033624,46.39578129792364,46.98493194580078,11434700,0.0,XLI,0.013413257882557872,0.013324096550135136,0.5891506478771404,0.014109333797107092,
2014-12-04 00:00:00-05:00,46.935859065710034,46.952224802405574,46.54309074935224,46.747657775878906,6474500,0.0,XLI,-0.005050005610215291,-0.005062799981153063,-0.18820128983112738,0.00879043584055556,
2014-12-05 00:00:00-05:00,46.821290820928475,47.03403910414688,46.7149151185971,46.85401916503906,7454600,0.0,XLI,0.00227522391966839,0.0022726395170468315,0.03272834411058767,0.006831308260747269,
2014-12-08 00:00:00-05:00,46.780370866808994,46.85401509719167,46.19122014519168,46.33850860595703,8838300,0.0,XLI,-0.01100248320781605,-0.011063458189489152,-0.4418622608519627,0.01434893795653471,
2014-12-09 00:00:00-05:00,45.822992656977085,46.40396199330299,45.69206994567204,46.346683502197266,10282200,0.0,XLI,0.0001764169043452224,0.0001764013447131142,0.5236908452201803,0.015580210055648499,
2014-12-10 00:00:00-05:00,46.21577966542875,46.30578965148175,45.41387734100777,45.462974548339844,12942200,0.0,XLI,-0.019067361180558406,-0.019251487605734228,-0.7528051170889043,0.01963964238897096,
2014-12-11 00:00:00-05:00,45.38932576877106,46.06848656781247,45.32386283219402,45.683902740478516,11749900,0.0,XLI,0.004859519077524688,0.004847749728209835,0.2945769717074569,0.016428955721963307,
2014-12-12 00:00:00-05:00,45.30747991229388,45.503865526088596,44.83288628790874,44.8574333190918,13168800,0.0,XLI,-0.018091042398057255,-0.018256686125271055,-0.4500465932020816,0.014966228894364407,
2014-12-15 00:00:00-05:00,45.233834841252595,45.25838499341447,44.472845674545326,44.71014404296875,16225600,0.0,XLI,-0.0032834976329410015,-0.0032889001406161294,-0.5236907982838446,0.017663347306753424,9053725.0
2014-12-16 00:00:00-05:00,44.63651491926015,45.6348027918736,44.603783452941315,44.75107192993164,15504600,0.0,XLI,0.0009154049453197199,0.000914986217730149,0.11455701067148993,0.02311506466755329,9615400.0
2014-12-17 00:00:00-05:00,44.62013971785464,45.282937723667565,44.30101579257412,45.16838073730469,21899700,0.0,XLI,0.009325113106261274,0.00928190265952407,0.548241019450046,0.022164772376574684,10277455.0
2014-12-18 00:00:00-05:00,46.02756730507177,46.33850996709262,45.63479910530846,46.30577850341797,14040400,0.0,XLI,0.025181282736883803,0.024869458158988007,0.2782111983461988,0.01542048777644998,10719455.0
2014-12-19 00:00:00-05:00,46.450599438868075,46.74683050925217,46.335399164601384,46.565799713134766,12359000,0.0,XLI,0.005615308026785559,0.005599600957257204,0.11520027426669088,0.008879417293659694,10968250.0
2014-12-22 00:00:00-05:00,46.738597103405624,47.02660090942817,46.67276972478197,47.0101432800293,6987900,0.0,XLI,0.009542272861883028,0.009497032942938053,0.27154617662367286,0.007581105358277502,10942165.0
2014-12-23 00:00:00-05:00,47.248776452299914,47.372207117395085,47.1006640487468,47.18294906616211,5552900,0.0,XLI,0.003675925535973068,0.0036691858330811667,-0.06582738613780492,0.005765164337539942,10884465.0
2014-12-24 00:00:00-05:00,47.28991519505137,47.36397295550066,47.19116942180449,47.23231506347656,1958200,0.0,XLI,0.0010462677363645145,0.0010457207797518956,-0.0576001315748087,0.0036617768920200783,10568530.0
2014-12-26 00:00:00-05:00,47.39688507427787,47.39688507427787,47.23231506347656,47.23231506347656,5733900,0.0,XLI,0.0,0.0,-0.16457001080130595,0.003484267298355726,10586535.0
2014-12-29 00:00:00-05:00,47.174727114259895,47.34752755360814,46.82912309659084,47.3063850402832,3566200,0.0,XLI,0.0015682055115675553,0.0015669771613403465,0.1316579260233084,0.011070129499286674,10471545.0
2014-12-30 00:00:00-05:00,47.50386627712971,47.50386627712971,46.960776986587575,47.026607513427734,3602800,0.0,XLI,-0.005914159930360929,-0.005931717835266554,-0.4772587637019754,0.011564742438082865,9819870.0
2014-12-31 00:00:00-05:00,47.21585705121072,47.21585705121072,46.532879583838415,46.55756759643555,5572900,0.0,XLI,-0.00997392628967042,-0.010023999119175285,-0.6582894547751721,0.01467730932365321,9767465.0
2015-01-02 00:00:00-05:00,46.787977147187966,46.85380453587902,46.096772301584046,46.49997329711914,10982800,0.0,XLI,-0.0012370555913839842,-0.0012378213762628634,-0.2880038500688258,0.016422673356437167,9744870.0
2015-01-05 00:00:00-05:00,46.11322296718131,46.29425061296314,45.315045204191165,45.413787841796875,15144700,0.0,XLI,-0.023358840410120374,-0.02363598244104856,-0.6994351253844329,0.021608836631622927,10178380.0
2015-01-06 00:00:00-05:00,45.46316787558726,45.51254077163604,44.566247334021305,44.854248046875,19209800,0.0,XLI,-0.012320923259497407,-0.012397455112925148,-0.6089198287122599,0.021233410803524085,10766140.0
2015-01-07 00:00:00-05:00,45.2739118515254,45.38911214184667,44.96945349296597,45.19162368774414,11770300,0.0,XLI,0.007521598411739383,0.007493452238436298,-0.08228816378125714,0.009332082475637396,10912740.0
2015-01-08 00:00:00-05:00,45.59482446476122,46.12145611805363,45.49608181451195,46.096771240234375,11419800,0.0,XLI,0.020029100055011018,0.019831156354919322,0.5019467754731579,0.013745673882233075,10969620.0
2015-01-09 00:00:00-05:00,46.154358301690216,46.20373118230946,45.528984175369985,45.6030387878418,10168200,0.0,XLI,-0.010710781668839209,-0.010768554992786769,-0.5513195138484193,0.014820163883746332,10830920.0
