Date,Open,High,Low,Close,Volume,Capital Gains,Symbol,Returns,Log_Returns,Price_Change,High_Low_Pct,Volume_MA
2014-11-17 00:00:00-05:00,15.843475157135408,15.909518065184544,15.830266885651703,15.889705657958984,19907978,0.0,XLF,,,0.04623050082357594,0.0050063072281284916,
2014-11-18 00:00:00-05:00,15.883097241060435,15.99536751841042,15.876491556468485,15.942534446716309,15630130,0.0,XLF,0.0033247178956308243,0.003319203240821873,0.059437205655873626,0.007487546068923646,
2014-11-19 00:00:00-05:00,15.91611951548695,15.93593191936967,15.843472483953295,15.909515380859375,27164231,0.0,XLF,-0.0020711302815302757,-0.0020732780378863603,-0.006604134627574254,0.005835806229349043,
2014-11-20 00:00:00-05:00,15.830264214698147,15.929327784742096,15.803847676187852,15.909515380859375,19798912,0.0,XLF,0.0,0.0,0.07925116616122807,0.00793984548100328,
2014-11-21 00:00:00-05:00,16.087831210224913,16.087831210224913,15.96895521676278,15.988767623901367,25110061,0.0,XLF,0.004981436652516713,0.004969070347927507,-0.0990635863235454,0.0074441935523338245,
2014-11-24 00:00:00-05:00,16.041603905995306,16.134063375029122,16.035001319597434,16.094438552856445,23038411,0.0,XLF,0.0066090727841408015,0.0065873286158877175,0.05283464686113959,0.006177863877729613,
2014-11-25 00:00:00-05:00,16.127457209612718,16.127457209612718,16.02839361600958,16.081228256225586,28864242,0.0,XLF,-0.0008207988484639772,-0.0008211358882793458,-0.046228953387132066,0.006180506666880836,
2014-11-26 00:00:00-05:00,16.08122366883462,16.107640206091585,16.061411265891895,16.101036071777344,10769280,0.0,XLF,0.0012317352403781179,0.0012309772768699877,0.019812402942722684,0.002878261407692228,
2014-11-28 00:00:00-05:00,16.114248275756836,16.1868953215853,16.094435867975612,16.114248275756836,9621496,0.0,XLF,0.000820580981285568,0.0008202444887791294,0.0,0.005744808601441092,
2014-12-01 00:00:00-05:00,16.028394466726947,16.074624973198507,15.962353101240144,16.001977920532227,33654309,0.0,XLF,-0.006967148160023973,-0.006991532060265227,-0.02641654619472078,0.007033541436296161,
2014-12-02 00:00:00-05:00,15.988768491195394,16.16708171574571,15.988768491195394,16.153873443603516,26767603,0.0,XLF,0.009492296753915053,0.009447527987718102,0.16510495240812162,0.011152405180455764,
2014-12-03 00:00:00-05:00,16.167077962162416,16.239724992708382,16.13405728947349,16.226516723632812,17814417,0.0,XLF,0.004496957357188025,0.004486876256007766,0.05943876147039617,0.006549357135593836,
2014-12-04 00:00:00-05:00,16.206709256631182,16.266146485576012,16.140666340506133,16.246334075927734,20925400,0.0,XLF,0.0012212942945455385,0.0012205491213240882,0.03962481929655226,0.007774161389792071,
2014-12-05 00:00:00-05:00,16.33218377858061,16.451059757458903,16.31237137387263,16.39162254333496,37209929,0.0,XLF,0.008942846227845358,0.008903095790773955,0.059438764754350615,0.008502036914657906,
2014-12-08 00:00:00-05:00,16.371803267668458,16.55672051796683,16.365199135537438,16.47086524963379,52915889,0.0,XLF,0.004834341816335241,0.004822693910823235,0.09906198196533111,0.011702966816547892,
2014-12-09 00:00:00-05:00,16.25953676191986,16.431245803833008,16.213307821959084,16.431245803833008,55516992,0.0,XLF,-0.0024054258959870234,-0.0024083235805672375,0.17170904191314662,0.013441919703686332,
